part_id,owner,category,material,quantity,candidate_part_number,thread,length_mm,fastener_form,CAD_envelope_mm,action,STEP,STL,note
head_pitch_T4_M_split_stop_collar_left,head.pitch_frame,加工金属,aluminum_7075,1,,,,,3.0 x 5.9 x 13.0,按 STEP 加工并检验配合；复杂框架先反馈 DFM,parts/head_pitch_T4_M_split_stop_collar_left.step,,Radial assembly into positive D3 groove; 1.1 mm axial lip; stop geometry sets nominal spring stack
head_pitch_T4_M_split_stop_collar_right,head.pitch_frame,加工金属,aluminum_7075,1,,,,,3.0 x 5.9 x 13.0,按 STEP 加工并检验配合；复杂框架先反馈 DFM,parts/head_pitch_T4_M_split_stop_collar_right.step,,Second collar half; 0.20 mm split; M2 screws join the halves without relying on friction for axial retention
head_pitch_T4_M_collar_M2x8_0,head.pitch_frame,采购紧固件,brass,1,,M2,8,screw_head_to_drawing,3.8 x 3.8 x 10.0,按螺纹、长度、材料和实际头部包络一起核对,parts/head_pitch_T4_M_collar_M2x8_0.step,,M2x8 into tapped left collar half; 2.9 mm nominal engagement; install before arm carrier
head_pitch_T4_M_collar_M2x8_1,head.pitch_frame,采购紧固件,brass,1,,M2,8,screw_head_to_drawing,3.8 x 3.8 x 10.0,按螺纹、长度、材料和实际头部包络一起核对,parts/head_pitch_T4_M_collar_M2x8_1.step,,M2x8 into tapped left collar half; 2.9 mm nominal engagement; install before arm carrier
head_pitch_T4_flanged_POM_bush,head.yaw_frame,加工塑料,pom,1,,,,,7.4 x 7.4 x 13.8,POM-C / 未填充 PEEK / PA12 按材质分别加工；薄件不等同 PLA 打印,parts/head_pitch_T4_flanged_POM_bush.step,,"D6 nominal radial sleeve, D4.06 running bore, D7.4 x0.8 flange; nominal dimensions require fit qualification"
head_pitch_T4_socket_M2x3,head.pitch_frame,采购紧固件,brass,1,,M2,3,screw_head_to_drawing,2.0 x 2.0 x 3.0,按螺纹、长度、材料和实际头部包络一起核对,parts/head_pitch_T4_socket_M2x3.step,,Flush slotted M2x3 radial retainer; D face carries torque
head_roll_T4_rotor_face,head,加工金属,aluminum_7075,1,,,,,2.8 x 18.0 x 21.0,按 STEP 加工并检验配合；复杂框架先反馈 DFM,parts/head_roll_T4_rotor_face.step,,Positive D4 drive; axial spring force reacts into the fixed metal shoulder seat; integral travel tab reacts directly into bearing frame
head_roll_T4_lining,head.pitch_frame,加工塑料,peek,1,,,,,1.0 x 18.0 x 19.4,POM-C / 未填充 PEEK / PA12 按材质分别加工；薄件不等同 PLA 打印,parts/head_roll_T4_lining.step,,"; unfilled machined PEEK candidate, dry contact; actual torque and creep must be qualified"
head_roll_T4_sensor_integral_magnet_shaft,head,加工金属,aluminum_7075,1,,,,,10.6 x 10.6 x 33.0,按 STEP 加工并检验配合；复杂框架先反馈 DFM,parts/head_roll_T4_sensor_integral_magnet_shaft.step,,"D4 arm drive and friction rotor drive; side-assembled keyed groove on Z -17.626..-16.426, D3 / flat 1.1; no inaccessible end nut; integral magnet cup and metal thrust shoulder"
head_roll_T4_sensor_diametric_magnet_6x2p5,head,采购标准件,magnet,1,AS5000-MD6H-2,,,,2.5 x 6.0 x 6.0,AS5000-MD6H-2 候选，Ø6×2.5 径向充磁，逐件核对磁场,parts/head_roll_T4_sensor_diametric_magnet_6x2p5.step,,6 x 2.5 diametric magnet; 0.1 mm radial adhesive allowance; grade and field not qualified
head_roll_T4_sensor_magnet_keeper,head,打印,frame,1,,,,,2.6 x 13.0 x 13.0,PLA 候选，按随件 STL 和切片复核要求,parts/head_roll_T4_sensor_magnet_keeper.step,print_candidates/head_roll_T4_sensor_magnet_keeper.stl,"Removable rigid cover retains outer 0.5 mm of magnet face; 0.6 mm cover, radial brass screw attachment; print durability pending"
head_roll_T4_sensor_keeper_set_M2x3_0,head,采购紧固件,brass,1,,M2,3,set_screw,2.0 x 2.0 x 3.0,按螺纹、长度、材料和实际头部包络一起核对,parts/head_roll_T4_sensor_keeper_set_M2x3_0.step,,Nominal slotted brass M2x3 set screw; exact purchased part and slot specification pending
head_roll_T4_sensor_keeper_set_M2x3_1,head,采购紧固件,brass,1,,M2,3,set_screw,2.0 x 2.0 x 3.0,按螺纹、长度、材料和实际头部包络一起核对,parts/head_roll_T4_sensor_keeper_set_M2x3_1.step,,Nominal slotted brass M2x3 set screw; exact purchased part and slot specification pending
head_roll_T4_sensor_pcb_AS5048A,head.pitch_frame,PCBA内含,pcb_component,1,,,,,1.0 x 5.0 x 6.4,按电子板成套，不按机械实体重复采购,parts/head_roll_T4_sensor_pcb_AS5048A.step,,actual_KiCad_STEP
head_roll_T4_sensor_pcb_C1,head.pitch_frame,PCBA内含,pcb_component,1,,,,,0.8 x 0.8 x 1.6,按电子板成套，不按机械实体重复采购,parts/head_roll_T4_sensor_pcb_C1.step,,actual_KiCad_STEP
head_roll_T4_sensor_pcb_C2,head.pitch_frame,PCBA内含,pcb_component,1,,,,,1.05 x 1.45 x 2.3,按电子板成套，不按机械实体重复采购,parts/head_roll_T4_sensor_pcb_C2.step,,"Murata GRM219R61E106KA12D 10 uF 25 V X5R, max .95 mm body + .10 mm solder seating allocation"
head_roll_T4_sensor_pcb_R1,head.pitch_frame,PCBA内含,pcb_component,1,,,,,0.45 x 0.8 x 1.6,按电子板成套，不按机械实体重复采购,parts/head_roll_T4_sensor_pcb_R1.step,,actual_KiCad_STEP
head_roll_T4_sensor_pcb_R2,head.pitch_frame,PCBA内含,pcb_component,1,,,,,0.45 x 0.8 x 1.6,按电子板成套，不按机械实体重复采购,parts/head_roll_T4_sensor_pcb_R2.step,,actual_KiCad_STEP
head_roll_T4_sensor_pcb_board,head.pitch_frame,PCBA内含,pcb,1,,,,,0.91 x 10.0 x 12.0,按电子板成套，不按机械实体重复采购,parts/head_roll_T4_sensor_pcb_board.step,,actual_KiCad_STEP
head_roll_T4_sensor_pcb_J1_dimension_envelope,head.pitch_frame,PCBA内含,pcb_component,1,,,,,3.3 x 9.4 x 9.6,按电子板成套，不按机械实体重复采购,parts/head_roll_T4_sensor_pcb_J1_dimension_envelope.step,,"JST SM06B-SRSS-TB side-entry SH6, conservative 9.4 x9.6 x3.3 mm mated plug allocation; cable bend remains a separate harness requirement"
head_roll_T4_sensor_board_seat_saddle_0,head.pitch_frame,打印,frame,1,,,,,1.8 x 4.0 x 4.25,PLA 候选，按随件 STL 和切片复核要求,parts/head_roll_T4_sensor_board_seat_saddle_0.step,print_candidates/head_roll_T4_sensor_board_seat_saddle_0.stl,"Separate L saddle installed after complete magnet shaft; locating wall at +/-6.1, nominal 1.0 mm board slot; never fuse to base posts"
head_roll_T4_sensor_board_seat_saddle_1,head.pitch_frame,打印,frame,1,,,,,1.8 x 4.0 x 4.25,PLA 候选，按随件 STL 和切片复核要求,parts/head_roll_T4_sensor_board_seat_saddle_1.step,print_candidates/head_roll_T4_sensor_board_seat_saddle_1.stl,"Separate L saddle installed after complete magnet shaft; locating wall at +/-6.1, nominal 1.0 mm board slot; never fuse to base posts"
head_roll_T4_sensor_board_edge_cap_0,head.pitch_frame,加工塑料,nylon,1,,,,,0.8 x 4.0 x 4.25,POM-C / 未填充 PEEK / PA12 按材质分别加工；薄件不等同 PLA 打印,parts/head_roll_T4_sensor_board_edge_cap_0.step,,Removable insulating edge retainer; nominal 1.0 mm board stack; STEP FR4 body is 0.91 mm excluding copper/model offsets; fit requires physical verification
head_roll_T4_sensor_board_cap_M2x6_0,head.pitch_frame,采购紧固件,nylon,1,,M2,6,screw_head_to_drawing,3.5 x 3.5 x 7.4,按螺纹、长度、材料和实际头部包络一起核对,parts/head_roll_T4_sensor_board_cap_M2x6_0.step,,"Nominal nylon M2x6 into replaceable printed support; 3.4 mm engagement, creep and repeated assembly unqualified"
head_roll_T4_sensor_board_edge_cap_1,head.pitch_frame,加工塑料,nylon,1,,,,,0.8 x 4.0 x 4.25,POM-C / 未填充 PEEK / PA12 按材质分别加工；薄件不等同 PLA 打印,parts/head_roll_T4_sensor_board_edge_cap_1.step,,Removable insulating edge retainer; nominal 1.0 mm board stack; STEP FR4 body is 0.91 mm excluding copper/model offsets; fit requires physical verification
head_roll_T4_sensor_board_cap_M2x6_1,head.pitch_frame,采购紧固件,nylon,1,,M2,6,screw_head_to_drawing,3.5 x 3.5 x 7.4,按螺纹、长度、材料和实际头部包络一起核对,parts/head_roll_T4_sensor_board_cap_M2x6_1.step,,"Nominal nylon M2x6 into replaceable printed support; 3.4 mm engagement, creep and repeated assembly unqualified"
head_roll_T4_M_upper_thrust_shim,head.pitch_frame,加工金属,bronze,1,,,,,0.2 x 10.6 x 10.6,按 STEP 加工并检验配合；复杂框架先反馈 DFM,parts/head_roll_T4_M_upper_thrust_shim.step,,"0.20 mm CuSn8 thrust shim candidate; metal frame at 5.5, shaft shoulder at 5.7; flatness, wear and supplier process pending"
head_roll_T4_M_spring_upper_washer,head,加工金属,spring,1,,,,,1.0 x 11.0 x 11.0,按 STEP 加工并检验配合；复杂框架先反馈 DFM,parts/head_roll_T4_M_spring_upper_washer.step,,Ground steel washer; spring load kept away from arm coupling
head_roll_T4_M_disc_spring_0,head,采购碟簧,spring,1,SCHNORR 001200,,,,0.563 x 10.0 x 10.0,按弹簧型号和装配方向，不按 CAD 色彩选型,parts/head_roll_T4_M_disc_spring_0.step,,"SCHNORR 001200 opposed pair in series; 294 N nominal at 0.563 mm each, needs physical adjustment"
head_roll_T4_M_disc_spring_1,head,采购碟簧,spring,1,SCHNORR 001200,,,,0.563 x 10.0 x 10.0,按弹簧型号和装配方向，不按 CAD 色彩选型,parts/head_roll_T4_M_disc_spring_1.step,,"SCHNORR 001200 opposed pair in series; 294 N nominal at 0.563 mm each, needs physical adjustment"
head_roll_T4_M_spring_lower_washer,head,加工金属,spring,1,,,,,0.5 x 11.0 x 11.0,按 STEP 加工并检验配合；复杂框架先反馈 DFM,parts/head_roll_T4_M_spring_lower_washer.step,,Ground steel spring washer
head_roll_T4_M_split_stop_collar_left,head,加工金属,aluminum_7075,1,,,,,3.0 x 5.9 x 13.0,按 STEP 加工并检验配合；复杂框架先反馈 DFM,parts/head_roll_T4_M_split_stop_collar_left.step,,Radial assembly into positive D3 groove; 1.1 mm axial lip; stop geometry sets nominal spring stack
head_roll_T4_M_split_stop_collar_right,head,加工金属,aluminum_7075,1,,,,,3.0 x 5.9 x 13.0,按 STEP 加工并检验配合；复杂框架先反馈 DFM,parts/head_roll_T4_M_split_stop_collar_right.step,,Second collar half; 0.20 mm split; M2 screws join the halves without relying on friction for axial retention
head_roll_T4_M_collar_M2x8_0,head,采购紧固件,brass,1,,M2,8,screw_head_to_drawing,3.8 x 3.8 x 10.0,按螺纹、长度、材料和实际头部包络一起核对,parts/head_roll_T4_M_collar_M2x8_0.step,,M2x8 into tapped left collar half; 2.9 mm nominal engagement; install before arm carrier
head_roll_T4_M_collar_M2x8_1,head,采购紧固件,brass,1,,M2,8,screw_head_to_drawing,3.8 x 3.8 x 10.0,按螺纹、长度、材料和实际头部包络一起核对,parts/head_roll_T4_M_collar_M2x8_1.step,,M2x8 into tapped left collar half; 2.9 mm nominal engagement; install before arm carrier
head_roll_T4_flanged_POM_bush,head.pitch_frame,加工塑料,pom,1,,,,,7.4 x 7.4 x 13.8,POM-C / 未填充 PEEK / PA12 按材质分别加工；薄件不等同 PLA 打印,parts/head_roll_T4_flanged_POM_bush.step,,"D6 nominal radial sleeve, D4.06 running bore, D7.4 x0.8 flange; nominal dimensions require fit qualification"
head_roll_T4_socket_M2x3,head,采购紧固件,brass,1,,M2,3,screw_head_to_drawing,2.0 x 2.0 x 3.0,按螺纹、长度、材料和实际头部包络一起核对,parts/head_roll_T4_socket_M2x3.step,,Flush slotted M2x3 radial retainer; D face carries torque
head_T4_yaw_pitch_frame,head.yaw_frame,加工金属,aluminum_7075,1,,,,,24.75 x 35.761 x 52.695,按 STEP 加工并检验配合；复杂框架先反馈 DFM,parts/head_T4_yaw_pitch_frame.step,,"Integral D4 socket and pitch bearing housing, exterior routing leaves the central pivot empty; integral positive travel stops"
head_T4_pitch_roll_frame,head.pitch_frame,加工金属,aluminum_7075,1,,,,,29.893 x 41.0 x 52.695,按 STEP 加工并检验配合；复杂框架先反馈 DFM,parts/head_T4_pitch_roll_frame.step,,Integral pitch output socket and roll bearing housing; arch above pivot; integral positive travel stops
head_T4_skull_frame,head,加工金属,aluminum_7075,1,,,,,31.0 x 33.673 x 102.856,按 STEP 加工并检验配合；复杂框架先反馈 DFM,parts/head_T4_skull_frame.step,,Rigid head frame retains the original head-tip datum; cover mounting pending; two drilled metal cover attachment lugs
chest_M_body_frame,chest,加工金属,aluminum_7075,1,,,,,61.997 x 151.0 x 176.191,按 STEP 加工并检验配合；复杂框架先反馈 DFM,parts/chest_M_body_frame.step,,"Continuous metal chest frame with integrated T4 neck bearing, four girdle cartridges and centre-line anterior support; machining split pending; integral positive travel stops; reamed press-fit sleeve seat, see retained_bushes manifest; reamed press-fit sleeve seat, see retained_bushes manifest; reamed press-fit sleeve seat, see retained_bushes manifest; reamed press-fit sleeve seat, see retained_bushes manifest; fixed rear electronics spine and two flat bolt lugs; two flat thorax shell attachment lugs; local SH plug swing relief outside protected yaw-bearing walls"
thigh_l_shell_M2x16_0,thigh_l,采购紧固件,metal,1,,M2,16,screw_head_to_drawing,3.8 x 3.8 x 18.0,按螺纹、长度、材料和实际头部包络一起核对,parts/thigh_l_shell_M2x16_0.step,,"M2x16, recessed straight hex access through front cover; no joint-preload function"
thigh_l_shell_nut_M2_0,thigh_l,加工金属,metal,1,,M2,,,1.6 x 4.0 x 4.619,按 STEP 加工并检验配合；复杂框架先反馈 DFM,parts/thigh_l_shell_nut_M2_0.step,,M2 nut in printed AF4.2 capture pocket
thigh_l_shell_M2x16_1,thigh_l,采购紧固件,metal,1,,M2,16,screw_head_to_drawing,3.8 x 3.8 x 18.0,按螺纹、长度、材料和实际头部包络一起核对,parts/thigh_l_shell_M2x16_1.step,,"M2x16, recessed straight hex access through front cover; no joint-preload function"
thigh_l_shell_nut_M2_1,thigh_l,加工金属,metal,1,,M2,,,1.6 x 4.0 x 4.619,按 STEP 加工并检验配合；复杂框架先反馈 DFM,parts/thigh_l_shell_nut_M2_1.step,,M2 nut in printed AF4.2 capture pocket
thigh_l_M_shell_front,thigh_l,打印,shell,1,,,,,42.616 x 70.76 x 79.592,PLA 候选，按随件 STL 和切片复核要求,parts/thigh_l_M_shell_front.step,print_candidates/thigh_l_M_shell_front.stl,"Rigid removable thigh cover following 1:2 character surface-section width/depth; 1.8 mm wall, 0.30 mm seam; posterior thigh and proximal 75 mm of rear calf intentionally exposed for deep flexion"
calf_l_shell_M2x20_0,calf_l,采购紧固件,metal,1,,M2,20,screw_head_to_drawing,3.8 x 3.8 x 22.0,按螺纹、长度、材料和实际头部包络一起核对,parts/calf_l_shell_M2x20_0.step,,"M2x20, recessed straight hex access through front cover; no joint-preload function"
calf_l_shell_nut_M2_0,calf_l,加工金属,metal,1,,M2,,,1.6 x 4.0 x 4.619,按 STEP 加工并检验配合；复杂框架先反馈 DFM,parts/calf_l_shell_nut_M2_0.step,,M2 nut in printed AF4.2 capture pocket
calf_l_shell_M2x20_1,calf_l,采购紧固件,metal,1,,M2,20,screw_head_to_drawing,3.8 x 3.8 x 22.0,按螺纹、长度、材料和实际头部包络一起核对,parts/calf_l_shell_M2x20_1.step,,"M2x20, recessed straight hex access through front cover; no joint-preload function"
calf_l_shell_nut_M2_1,calf_l,加工金属,metal,1,,M2,,,1.6 x 4.0 x 4.619,按 STEP 加工并检验配合；复杂框架先反馈 DFM,parts/calf_l_shell_nut_M2_1.step,,M2 nut in printed AF4.2 capture pocket
calf_l_M_shell_front,calf_l,打印,shell,1,,,,,31.657 x 55.665 x 115.527,PLA 候选，按随件 STL 和切片复核要求,parts/calf_l_M_shell_front.step,print_candidates/calf_l_M_shell_front.stl,"Rigid removable calf cover following 1:2 character surface-section width/depth; 1.8 mm wall, 0.30 mm seam; posterior thigh and proximal 75 mm of rear calf intentionally exposed for deep flexion"
calf_l_M_shell_back,calf_l,打印,shell,1,,,,,29.228 x 52.967 x 85.527,PLA 候选，按随件 STL 和切片复核要求,parts/calf_l_M_shell_back.step,print_candidates/calf_l_M_shell_back.stl,"Rigid removable calf cover following 1:2 character surface-section width/depth; 1.8 mm wall, 0.30 mm seam; posterior thigh and proximal 75 mm of rear calf intentionally exposed for deep flexion"
thigh_r_shell_M2x16_0,thigh_r,采购紧固件,metal,1,,M2,16,screw_head_to_drawing,3.8 x 3.8 x 18.0,按螺纹、长度、材料和实际头部包络一起核对,parts/thigh_r_shell_M2x16_0.step,,"M2x16, recessed straight hex access through front cover; no joint-preload function"
thigh_r_shell_nut_M2_0,thigh_r,加工金属,metal,1,,M2,,,1.6 x 4.0 x 4.619,按 STEP 加工并检验配合；复杂框架先反馈 DFM,parts/thigh_r_shell_nut_M2_0.step,,M2 nut in printed AF4.2 capture pocket
thigh_r_shell_M2x16_1,thigh_r,采购紧固件,metal,1,,M2,16,screw_head_to_drawing,3.8 x 3.8 x 18.0,按螺纹、长度、材料和实际头部包络一起核对,parts/thigh_r_shell_M2x16_1.step,,"M2x16, recessed straight hex access through front cover; no joint-preload function"
thigh_r_shell_nut_M2_1,thigh_r,加工金属,metal,1,,M2,,,1.6 x 4.0 x 4.619,按 STEP 加工并检验配合；复杂框架先反馈 DFM,parts/thigh_r_shell_nut_M2_1.step,,M2 nut in printed AF4.2 capture pocket
thigh_r_M_shell_front,thigh_r,打印,shell,1,,,,,42.616 x 70.76 x 79.592,PLA 候选，按随件 STL 和切片复核要求,parts/thigh_r_M_shell_front.step,print_candidates/thigh_r_M_shell_front.stl,"Rigid removable thigh cover following 1:2 character surface-section width/depth; 1.8 mm wall, 0.30 mm seam; posterior thigh and proximal 75 mm of rear calf intentionally exposed for deep flexion"
calf_r_shell_M2x20_0,calf_r,采购紧固件,metal,1,,M2,20,screw_head_to_drawing,3.8 x 3.8 x 22.0,按螺纹、长度、材料和实际头部包络一起核对,parts/calf_r_shell_M2x20_0.step,,"M2x20, recessed straight hex access through front cover; no joint-preload function"
calf_r_shell_nut_M2_0,calf_r,加工金属,metal,1,,M2,,,1.6 x 4.0 x 4.619,按 STEP 加工并检验配合；复杂框架先反馈 DFM,parts/calf_r_shell_nut_M2_0.step,,M2 nut in printed AF4.2 capture pocket
calf_r_shell_M2x20_1,calf_r,采购紧固件,metal,1,,M2,20,screw_head_to_drawing,3.8 x 3.8 x 22.0,按螺纹、长度、材料和实际头部包络一起核对,parts/calf_r_shell_M2x20_1.step,,"M2x20, recessed straight hex access through front cover; no joint-preload function"
calf_r_shell_nut_M2_1,calf_r,加工金属,metal,1,,M2,,,1.6 x 4.0 x 4.619,按 STEP 加工并检验配合；复杂框架先反馈 DFM,parts/calf_r_shell_nut_M2_1.step,,M2 nut in printed AF4.2 capture pocket
calf_r_M_shell_front,calf_r,打印,shell,1,,,,,31.657 x 55.665 x 115.527,PLA 候选，按随件 STL 和切片复核要求,parts/calf_r_M_shell_front.step,print_candidates/calf_r_M_shell_front.stl,"Rigid removable calf cover following 1:2 character surface-section width/depth; 1.8 mm wall, 0.30 mm seam; posterior thigh and proximal 75 mm of rear calf intentionally exposed for deep flexion"
calf_r_M_shell_back,calf_r,打印,shell,1,,,,,29.228 x 52.967 x 85.527,PLA 候选，按随件 STL 和切片复核要求,parts/calf_r_M_shell_back.step,print_candidates/calf_r_M_shell_back.stl,"Rigid removable calf cover following 1:2 character surface-section width/depth; 1.8 mm wall, 0.30 mm seam; posterior thigh and proximal 75 mm of rear calf intentionally exposed for deep flexion"
head_shell_M2x16_0,head,采购紧固件,metal,1,,M2,16,screw_head_to_drawing,3.8 x 3.8 x 18.0,按螺纹、长度、材料和实际头部包络一起核对,parts/head_shell_M2x16_0.step,,M2x16 through integral skull lug; deep straight screwdriver access from front
